sigma,gauss_threshold,overlap_threshold,center_distance,number_samples,recall,precision,f1_score
2.3423423423423424,0.25325325325325326,75.57557557557558,8.70870870870871,454,1.0,1.0,1.0
6.416416416416417,0.12912912912912913,13.413413413413414,16.186186186186188,859,0.0,0.0,0.0
1.7417417417417418,0.029029029029029027,3.5035035035035036,20.39039039039039,366,1.0,1.0,1.0
8.81881881881882,0.9379379379379379,33.333333333333336,26.546546546546548,488,0.0,0.0,0.0
4.784784784784785,0.998998998998999,89.1891891891892,16.606606606606608,958,1.0,1.0,1.0
2.7827827827827827,0.5615615615615616,45.54554554554555,4.1441441441441444,993,0.0,0.0,0.0
9.71971971971972,0.7147147147147147,55.25525525525526,5.435435435435435,606,0.0,0.0,0.0
6.116116116116116,0.4674674674674675,64.66466466466467,23.003003003003002,652,1.0,1.0,1.0
8.98898898898899,0.5775775775775776,44.54454454454455,16.096096096096097,656,0.0,0.0,0.0
6.546546546546547,0.5465465465465466,31.731731731731735,27.92792792792793,356,1.0,0.5,0.6666666666666666
4.934934934934935,0.5525525525525525,23.223223223223226,24.744744744744743,92,1.0,1.0,1.0
4.524524524524525,0.3153153153153153,37.43743743743744,12.672672672672672,267,0.0,0.0,0.0
1.5915915915915915,0.3103103103103103,1.001001001001001,0.0,536,0.0,0.0,0.0
8.348348348348349,0.7767767767767768,86.8868868868869,4.1741741741741745,353,0.0,0.0,0.0
2.932932932932933,0.4804804804804805,54.75475475475476,0.24024024024024024,705,0.0,0.0,0.0
9.44944944944945,0.5035035035035035,96.996996996997,23.213213213213212,489,0.0,0.0,0.0
3.063063063063063,0.009009009009009009,78.47847847847848,13.213213213213214,818,1.0,1.0,1.0
2.992992992992993,0.6116116116116116,23.623623623623626,24.474474474474473,8,0.0,0.0,0.0
5.615615615615615,0.38238238238238237,19.31931931931932,12.642642642642642,904,0.0,0.0,0.0
5.7457457457457455,0.44744744744744747,40.44044044044044,7.657657657657658,168,0.0,0.0,0.0
7.327327327327327,0.7547547547547547,66.16616616616616,11.981981981981981,849,0.0,0.0,0.0
3.873873873873874,0.22522522522522523,26.926926926926928,2.4324324324324325,433,0.0,0.0,0.0
6.406406406406406,0.24524524524524524,52.952952952952955,23.483483483483482,820,1.0,0.5,0.6666666666666666
9.31931931931932,0.6276276276276276,82.68268268268268,21.32132132132132,702,0.0,0.0,0.0
2.7827827827827827,0.2912912912912913,66.46646646646647,22.822822822822822,545,1.0,1.0,1.0
8.288288288288289,0.2752752752752753,42.24224224224224,5.7657657657657655,874,0.0,0.0,0.0
0.7007007007007007,0.18618618618618618,13.913913913913914,8.88888888888889,114,1.0,1.0,1.0
6.526526526526527,0.46646646646646645,63.26326326326327,13.903903903903904,279,0.0,0.0,0.0
7.177177177177177,0.6376376376376376,50.350350350350354,5.7657657657657655,329,0.0,0.0,0.0
0.19019019019019018,0.15515515515515516,5.005005005005005,29.78978978978979,548,1.0,1.0,1.0
0.22022022022022023,0.19019019019019018,99.5995995995996,3.123123123123123,289,1.0,1.0,1.0
2.7527527527527527,0.12812812812812813,73.27327327327328,13.453453453453454,745,1.0,1.0,1.0
0.08008008008008008,0.23823823823823823,9.20920920920921,4.624624624624625,16,1.0,1.0,1.0
5.055055055055055,0.2222222222222222,35.03503503503504,12.912912912912914,320,0.0,0.0,0.0
8.048048048048049,0.8188188188188188,51.051051051051054,11.411411411411411,475,0.0,0.0,0.0
7.137137137137137,0.8108108108108109,3.2032032032032034,10.15015015015015,83,0.0,0.0,0.0
8.63863863863864,0.7687687687687688,97.4974974974975,4.474474474474475,58,0.0,0.0,0.0
2.7227227227227226,0.7947947947947948,40.14014014014014,2.1921921921921923,557,0.0,0.0,0.0
4.814814814814815,0.18518518518518517,19.61961961961962,27.53753753753754,862,1.0,1.0,1.0
2.5625625625625625,0.8368368368368369,39.03903903903904,25.465465465465464,13,1.0,1.0,1.0
1.2412412412412412,0.997997997997998,78.67867867867868,21.95195195195195,255,1.0,1.0,1.0
3.943943943943944,0.7897897897897898,99.8998998998999,13.603603603603604,254,1.0,1.0,1.0
7.5575575575575575,0.03403403403403403,20.32032032032032,14.144144144144144,753,0.0,0.0,0.0
7.897897897897898,0.0960960960960961,53.353353353353356,20.45045045045045,214,0.0,0.0,0.0
4.844844844844845,0.3983983983983984,69.76976976976978,29.54954954954955,320,1.0,1.0,1.0
9.58958958958959,0.3303303303303303,16.216216216216218,19.33933933933934,746,0.0,0.0,0.0
0.43043043043043044,0.7627627627627628,95.995995995996,16.876876876876878,534,1.0,1.0,1.0
1.2512512512512513,0.25925925925925924,49.24924924924925,19.60960960960961,306,1.0,1.0,1.0
2.032032032032032,0.36936936936936937,90.8908908908909,1.5915915915915915,885,0.0,0.0,0.0
6.826826826826827,0.22322322322322322,99.6996996996997,3.4534534534534536,242,0.0,0.0,0.0
6.486486486486487,0.4444444444444444,33.233233233233236,0.45045045045045046,172,0.0,0.0,0.0
8.138138138138139,0.2822822822822823,59.85985985985987,3.6636636636636637,406,0.0,0.0,0.0
8.088088088088089,0.24824824824824826,0.9009009009009009,29.78978978978979,44,1.0,1.0,1.0
5.955955955955956,0.8028028028028028,70.77077077077078,14.594594594594595,705,0.0,0.0,0.0
6.106106106106106,0.15815815815815815,38.03803803803804,23.693693693693692,92,1.0,1.0,1.0
2.5425425425425425,0.16116116116116116,51.151151151151154,2.7927927927927927,703,0.0,0.0,0.0
6.336336336336336,0.34634634634634637,95.3953953953954,29.78978978978979,778,1.0,1.0,1.0
6.406406406406406,0.06106106106106106,6.106106106106107,10.93093093093093,661,0.0,0.0,0.0
1.5715715715715715,0.7187187187187187,54.95495495495496,24.324324324324323,110,1.0,1.0,1.0
1.2812812812812813,0.4994994994994995,23.823823823823826,9.72972972972973,572,1.0,1.0,1.0
8.078078078078079,0.6606606606606606,77.47747747747748,10.66066066066066,825,0.0,0.0,0.0
9.13913913913914,0.4494494494494494,75.07507507507508,5.915915915915916,22,0.0,0.0,0.0
7.057057057057057,0.3863863863863864,36.63663663663664,22.25225225225225,138,1.0,1.0,1.0
2.5625625625625625,0.9209209209209209,4.004004004004004,14.894894894894895,724,1.0,1.0,1.0
4.484484484484485,0.5725725725725725,30.130130130130134,16.666666666666668,714,1.0,0.5,0.6666666666666666
5.015015015015015,0.1941941941941942,58.05805805805806,5.7357357357357355,557,0.0,0.0,0.0
3.5635635635635636,0.3313313313313313,74.97497497497498,14.384384384384385,282,1.0,1.0,1.0
8.88888888888889,0.8518518518518519,61.36136136136137,28.10810810810811,882,1.0,1.0,1.0
5.675675675675675,0.16416416416416416,7.007007007007007,16.306306306306308,159,1.0,1.0,1.0
4.604604604604605,0.3023023023023023,83.98398398398399,8.078078078078079,555,0.0,0.0,0.0
3.7537537537537538,0.46446446446446443,0.0,23.843843843843842,654,1.0,1.0,1.0
5.185185185185185,0.3883883883883884,75.17517517517518,5.675675675675675,905,0.0,0.0,0.0
0.19019019019019018,0.6346346346346347,87.78778778778779,11.17117117117117,795,1.0,1.0,1.0
6.356356356356356,0.24424424424424424,32.832832832832835,22.16216216216216,65,1.0,1.0,1.0
6.746746746746747,0.990990990990991,55.15515515515516,25.165165165165163,397,1.0,1.0,1.0
1.941941941941942,0.5365365365365365,69.96996996996998,15.285285285285285,785,1.0,1.0,1.0
5.645645645645645,0.15715715715715717,62.76276276276277,8.67867867867868,331,0.0,0.0,0.0
4.1941941941941945,0.6566566566566566,32.932932932932935,3.3933933933933935,99,0.0,0.0,0.0
5.355355355355355,0.6746746746746747,6.806806806806807,1.3213213213213213,856,0.0,0.0,0.0
9.60960960960961,0.13213213213213212,18.21821821821822,26.846846846846848,33,1.0,1.0,1.0
2.062062062062062,0.1091091091091091,49.74974974974975,5.885885885885886,102,0.0,0.0,0.0
0.3203203203203203,0.5845845845845846,65.76576576576576,25.705705705705707,398,1.0,1.0,1.0
6.736736736736737,0.5015015015015015,53.853853853853856,19.15915915915916,719,0.0,0.0,0.0
6.046046046046046,0.26226226226226224,5.005005005005005,11.26126126126126,227,0.0,0.0,0.0
6.206206206206206,0.7357357357357357,7.207207207207207,0.39039039039039036,953,0.0,0.0,0.0
9.43943943943944,0.2132132132132132,67.16716716716716,15.105105105105105,951,0.0,0.0,0.0
9.11911911911912,0.8528528528528528,8.108108108108109,14.384384384384385,821,0.0,0.0,0.0
6.546546546546547,0.062062062062062065,36.93693693693694,17.147147147147148,762,0.0,0.0,0.0
9.60960960960961,0.9119119119119119,42.54254254254254,25.255255255255253,378,0.0,0.0,0.0
8.138138138138139,0.7257257257257257,5.9059059059059065,25.315315315315313,632,1.0,1.0,1.0
2.7227227227227226,0.5415415415415415,4.104104104104104,22.55255255255255,73,1.0,1.0,1.0
8.548548548548549,0.3113113113113113,7.907907907907909,29.03903903903904,222,1.0,1.0,1.0
9.83983983983984,0.5315315315315315,9.90990990990991,3.093093093093093,743,0.0,0.0,0.0
2.3623623623623624,0.5445445445445445,39.43943943943944,5.8258258258258255,198,0.0,0.0,0.0
5.385385385385385,0.6726726726726726,25.425425425425427,17.50750750750751,641,1.0,1.0,1.0
9.70970970970971,0.1831831831831832,57.15715715715716,23.033033033033032,572,0.0,0.0,0.0
4.2542542542542545,0.7647647647647647,10.810810810810812,23.543543543543542,654,1.0,1.0,1.0
5.905905905905906,0.3663663663663664,69.06906906906907,14.084084084084084,720,0.0,0.0,0.0
6.816816816816817,0.43743743743743746,90.4904904904905,3.183183183183183,171,0.0,0.0,0.0
8.118118118118119,0.1841841841841842,56.35635635635636,12.342342342342342,517,0.0,0.0,0.0
3.4534534534534536,0.6736736736736737,16.116116116116117,16.396396396396398,615,1.0,1.0,1.0
4.534534534534535,0.955955955955956,36.03603603603604,27.74774774774775,323,1.0,1.0,1.0
5.635635635635635,0.33233233233233234,86.58658658658659,11.411411411411411,423,0.0,0.0,0.0
7.827827827827828,0.6486486486486487,44.04404404404405,25.375375375375373,744,1.0,0.5,0.6666666666666666
3.3133133133133135,0.6236236236236237,24.624624624624627,17.2972972972973,559,1.0,1.0,1.0
2.1921921921921923,0.3843843843843844,78.47847847847848,16.906906906906908,949,1.0,1.0,1.0
7.627627627627628,0.2602602602602603,36.83683683683684,29.54954954954955,464,1.0,1.0,1.0
4.584584584584585,0.9829829829829829,40.64064064064064,0.0,744,0.0,0.0,0.0
0.35035035035035034,0.2912912912912913,61.06106106106107,0.4804804804804805,531,0.0,0.0,0.0
1.3813813813813813,0.9119119119119119,30.930930930930934,0.18018018018018017,308,0.0,0.0,0.0
2.2722722722722724,0.21921921921921922,87.6876876876877,9.66966966966967,23,1.0,1.0,1.0
7.907907907907908,0.8418418418418419,96.5965965965966,21.2012012012012,843,0.0,0.0,0.0
2.8228228228228227,0.9419419419419419,56.65665665665666,15.705705705705705,570,1.0,1.0,1.0
5.8458458458458455,0.948948948948949,58.55855855855856,4.744744744744745,97,0.0,0.0,0.0
0.38038038038038036,0.47147147147147145,36.43643643643644,4.774774774774775,142,1.0,1.0,1.0
2.7127127127127126,0.37537537537537535,91.0910910910911,17.8978978978979,256,1.0,1.0,1.0
2.3823823823823824,0.26226226226226224,83.08308308308308,9.21921921921922,95,1.0,1.0,1.0
5.8458458458458455,0.4094094094094094,58.25825825825826,28.1981981981982,223,1.0,1.0,1.0
7.5175175175175175,0.07907907907907907,74.07407407407408,9.96996996996997,812,0.0,0.0,0.0
4.944944944944945,0.17717717717717718,49.94994994994995,25.375375375375373,921,1.0,0.5,0.6666666666666666
7.067067067067067,0.7197197197197197,59.05905905905906,25.195195195195193,930,1.0,1.0,1.0
0.970970970970971,0.6096096096096096,65.76576576576576,9.21921921921922,39,1.0,1.0,1.0
7.4874874874874875,0.8278278278278278,59.05905905905906,11.711711711711711,81,0.0,0.0,0.0
7.987987987987988,0.057057057057057055,94.3943943943944,23.693693693693692,343,0.0,0.0,0.0
3.5635635635635636,0.9009009009009009,83.68368368368368,13.333333333333334,427,1.0,1.0,1.0
9.52952952952953,0.8888888888888888,12.312312312312313,26.726726726726728,789,0.0,0.0,0.0
2.3223223223223224,0.7657657657657657,66.86686686686687,26.096096096096097,617,1.0,1.0,1.0
9.50950950950951,0.011011011011011011,64.96496496496496,23.903903903903903,648,0.0,0.0,0.0
3.913913913913914,0.055055055055055056,31.231231231231234,16.096096096096097,43,1.0,1.0,1.0
3.2632632632632634,0.5525525525525525,57.85785785785786,4.594594594594595,335,0.0,0.0,0.0
5.145145145145145,0.7147147147147147,22.622622622622625,4.684684684684685,52,0.0,0.0,0.0
6.896896896896897,0.7497497497497497,40.24024024024024,29.84984984984985,457,1.0,1.0,1.0
7.707707707707708,0.6096096096096096,58.95895895895896,15.495495495495495,93,0.0,0.0,0.0
2.2722722722722724,0.44244244244244246,29.62962962962963,24.174174174174173,404,1.0,1.0,1.0
1.5115115115115114,0.13513513513513514,34.434434434434436,2.5225225225225225,488,0.0,0.0,0.0
5.8558558558558556,0.7637637637637638,5.005005005005005,16.846846846846848,409,1.0,1.0,1.0
2.6826826826826826,0.08708708708708708,40.84084084084084,15.405405405405405,445,1.0,1.0,1.0
7.927927927927928,0.7147147147147147,13.313313313313314,23.423423423423422,139,0.0,0.0,0.0
4.924924924924925,0.5725725725725725,20.22022022022022,14.984984984984985,405,1.0,1.0,1.0
6.676676676676677,0.5855855855855856,20.02002002002002,17.237237237237238,631,0.0,0.0,0.0
7.5375375375375375,0.5365365365365365,25.225225225225227,7.4474474474474475,74,0.0,0.0,0.0
2.7227227227227226,0.7957957957957957,44.04404404404405,9.93993993993994,702,1.0,1.0,1.0
9.46946946946947,0.5895895895895896,9.10910910910911,3.4534534534534536,688,0.0,0.0,0.0
4.2342342342342345,0.43343343343343343,37.43743743743744,10.69069069069069,196,1.0,1.0,1.0
3.2832832832832834,0.35235235235235235,60.86086086086087,20.15015015015015,25,1.0,1.0,1.0
7.887887887887888,0.3123123123123123,17.31731731731732,10.75075075075075,632,0.0,0.0,0.0
8.418418418418419,0.8228228228228228,45.24524524524525,19.15915915915916,150,0.0,0.0,0.0
4.514514514514515,0.04504504504504504,94.6946946946947,25.135135135135133,240,1.0,1.0,1.0
2.042042042042042,0.7017017017017017,38.23823823823824,4.774774774774775,776,0.0,0.0,0.0
7.4574574574574575,0.8738738738738738,8.70870870870871,3.4534534534534536,758,0.0,0.0,0.0
0.5505505505505506,0.24824824824824826,97.1971971971972,19.06906906906907,949,1.0,1.0,1.0
1.5115115115115114,0.8898898898898899,85.28528528528528,25.195195195195193,295,1.0,1.0,1.0
0.14014014014014015,0.35135135135135137,71.07107107107107,24.714714714714713,114,1.0,1.0,1.0
3.123123123123123,0.46046046046046046,48.24824824824825,0.6906906906906907,340,0.0,0.0,0.0
2.1421421421421423,0.7577577577577578,55.05505505505506,6.486486486486487,209,1.0,1.0,1.0
5.595595595595595,0.5355355355355356,76.87687687687688,7.927927927927928,562,0.0,0.0,0.0
4.944944944944945,0.6376376376376376,74.77477477477478,4.324324324324325,712,0.0,0.0,0.0
7.157157157157157,0.6846846846846847,1.8018018018018018,11.561561561561561,597,0.0,0.0,0.0
9.27927927927928,0.6796796796796797,53.953953953953956,1.3213213213213213,262,0.0,0.0,0.0
1.7417417417417418,0.06106106106106106,29.02902902902903,6.156156156156156,809,1.0,0.5,0.6666666666666666
7.137137137137137,0.6326326326326326,27.72772772772773,1.6216216216216217,477,0.0,0.0,0.0
6.706706706706707,0.9679679679679679,0.8008008008008008,2.042042042042042,398,0.0,0.0,0.0
6.766766766766767,0.2772772772772773,67.86786786786787,26.186186186186188,935,1.0,1.0,1.0
6.756756756756757,0.3683683683683684,88.58858858858859,3.3033033033033035,20,0.0,0.0,0.0
2.992992992992993,0.8888888888888888,90.4904904904905,19.93993993993994,396,1.0,1.0,1.0
2.3623623623623624,0.3893893893893894,52.052052052052055,21.8018018018018,102,1.0,1.0,1.0
9.25925925925926,0.3233233233233233,49.64964964964965,26.636636636636638,612,0.0,0.0,0.0
5.445445445445445,0.09009009009009009,19.01901901901902,6.096096096096096,513,0.0,0.0,0.0
9.8998998998999,0.46846846846846846,57.45745745745746,28.46846846846847,730,0.0,0.0,0.0
0.22022022022022023,0.04004004004004004,25.325325325325327,28.34834834834835,543,1.0,1.0,1.0
3.123123123123123,0.34134134134134136,50.150150150150154,12.072072072072071,763,1.0,0.5,0.6666666666666666
1.6016016016016015,0.018018018018018018,35.53553553553554,21.02102102102102,361,1.0,1.0,1.0
3.6336336336336337,0.6406406406406406,30.930930930930934,7.237237237237237,514,0.0,0.0,0.0
2.8228228228228227,0.8318318318318318,6.306306306306307,19.21921921921922,264,1.0,1.0,1.0
8.998998998999,0.3963963963963964,91.1911911911912,25.045045045045043,31,1.0,1.0,1.0
9.66966966966967,0.5685685685685685,97.1971971971972,8.588588588588589,231,0.0,0.0,0.0
1.5515515515515514,0.34934934934934936,91.8918918918919,12.072072072072071,673,1.0,1.0,1.0
1.4014014014014013,0.0890890890890891,74.77477477477478,11.741741741741741,534,1.0,1.0,1.0
9.83983983983984,0.6946946946946947,62.76276276276277,26.816816816816818,641,0.0,0.0,0.0
7.027027027027027,0.23223223223223222,42.74274274274275,7.387387387387387,587,0.0,0.0,0.0
1.5615615615615615,0.4364364364364364,99.3993993993994,9.57957957957958,932,1.0,1.0,1.0
6.196196196196196,0.33733733733733734,45.94594594594595,16.666666666666668,135,0.0,0.0,0.0
2.1121121121121122,0.6686686686686687,14.114114114114114,17.83783783783784,555,1.0,1.0,1.0
7.007007007007007,0.8198198198198198,20.72072072072072,26.516516516516518,142,1.0,1.0,1.0
3.163163163163163,0.7057057057057057,72.27227227227228,27.62762762762763,537,1.0,1.0,1.0
9.31931931931932,0.13813813813813813,44.04404404404405,27.92792792792793,1000,0.0,0.0,0.0
7.887887887887888,0.14814814814814814,67.16716716716716,28.67867867867868,579,1.0,1.0,1.0
9.3993993993994,0.16116116116116116,32.532532532532535,2.0720720720720722,571,0.0,0.0,0.0
5.455455455455455,0.9719719719719719,73.67367367367368,3.6336336336336337,189,0.0,0.0,0.0
3.2532532532532534,0.8598598598598598,90.0900900900901,4.474474474474475,745,0.0,0.0,0.0
0.3003003003003003,0.7837837837837838,32.632632632632635,27.057057057057058,997,1.0,1.0,1.0
4.2342342342342345,0.984984984984985,42.14214214214214,9.30930930930931,454,0.0,0.0,0.0
7.637637637637638,0.9569569569569569,84.18418418418419,27.47747747747748,653,1.0,1.0,1.0
9.55955955955956,0.7567567567567568,28.02802802802803,4.654654654654655,798,0.0,0.0,0.0
1.921921921921922,0.1091091091091091,13.413413413413414,5.675675675675675,27,0.0,0.0,0.0
7.807807807807808,0.6266266266266266,63.16316316316317,8.198198198198199,621,0.0,0.0,0.0
5.8058058058058055,0.6276276276276276,23.623623623623626,18.31831831831832,238,1.0,1.0,1.0
2.3623623623623624,0.7037037037037037,2.6026026026026026,11.02102102102102,82,1.0,1.0,1.0
7.047047047047047,0.7987987987987988,48.84884884884885,4.114114114114114,515,0.0,0.0,0.0
8.66866866866867,0.6196196196196196,48.04804804804805,21.89189189189189,666,0.0,0.0,0.0
3.823823823823824,0.1881881881881882,87.2872872872873,11.891891891891891,504,1.0,1.0,1.0
4.854854854854855,0.14014014014014015,16.716716716716718,5.915915915915916,232,0.0,0.0,0.0
0.3303303303303303,0.4184184184184184,78.27827827827828,29.78978978978979,16,1.0,1.0,1.0
9.47947947947948,0.27627627627627627,97.3973973973974,12.672672672672672,228,0.0,0.0,0.0
7.607607607607608,0.6876876876876877,20.72072072072072,23.273273273273272,210,1.0,1.0,1.0
0.6706706706706707,0.18118118118118118,94.994994994995,29.33933933933934,450,1.0,1.0,1.0
8.87887887887888,0.6316316316316316,50.150150150150154,21.14114114114114,333,0.0,0.0,0.0
8.87887887887888,0.46846846846846846,90.8908908908909,7.5675675675675675,438,0.0,0.0,0.0
4.1441441441441444,0.7947947947947948,4.2042042042042045,18.67867867867868,753,1.0,1.0,1.0
8.448448448448449,0.3893893893893894,73.77377377377378,9.60960960960961,404,0.0,0.0,0.0
6.266266266266266,0.9619619619619619,76.07607607607608,17.56756756756757,609,0.0,0.0,0.0
5.495495495495495,0.5375375375375375,65.66566566566567,26.906906906906908,722,1.0,1.0,1.0
8.058058058058059,0.03903903903903904,53.353353353353356,3.3333333333333335,463,0.0,0.0,0.0
4.674674674674675,0.8468468468468469,89.8898898898899,1.2912912912912913,899,0.0,0.0,0.0
2.5125125125125125,0.5315315315315315,55.05505505505506,12.162162162162161,753,1.0,1.0,1.0
0.40040040040040037,0.5715715715715716,39.63963963963964,15.855855855855856,784,1.0,1.0,1.0
6.456456456456457,0.985985985985986,5.005005005005005,5.8258258258258255,299,0.0,0.0,0.0
4.504504504504505,0.4074074074074074,90.5905905905906,9.33933933933934,793,0.0,0.0,0.0
8.478478478478479,0.2922922922922923,47.24724724724725,5.105105105105105,433,0.0,0.0,0.0
3.013013013013013,0.6276276276276276,94.1941941941942,1.6516516516516517,707,0.0,0.0,0.0
5.295295295295295,0.9259259259259259,14.514514514514515,14.234234234234235,850,0.0,0.0,0.0
6.616616616616617,0.4624624624624625,9.20920920920921,22.19219219219219,513,1.0,1.0,1.0
1.1511511511511512,0.1841841841841842,79.77977977977979,17.98798798798799,961,1.0,1.0,1.0
9.15915915915916,0.7127127127127127,55.95595595595596,4.1441441441441444,403,0.0,0.0,0.0
4.2342342342342345,0.3313313313313313,46.14614614614615,0.7507507507507507,184,0.0,0.0,0.0
4.644644644644645,0.6046046046046046,91.8918918918919,21.89189189189189,918,1.0,1.0,1.0
2.062062062062062,0.9039039039039038,46.54654654654655,2.7627627627627627,257,0.0,0.0,0.0
3.3133133133133135,0.7087087087087087,66.46646646646647,27.86786786786787,729,1.0,1.0,1.0
8.158158158158159,0.16716716716716717,73.57357357357358,22.52252252252252,127,1.0,1.0,1.0
0.9309309309309309,0.11611611611611611,72.37237237237238,13.813813813813814,650,1.0,1.0,1.0
3.7137137137137137,0.08708708708708708,53.653653653653656,21.74174174174174,394,1.0,1.0,1.0
7.4474474474474475,0.8108108108108109,99.8998998998999,15.705705705705705,627,0.0,0.0,0.0
9.72972972972973,0.16316316316316315,38.73873873873874,16.906906906906908,390,0.0,0.0,0.0
0.44044044044044045,0.7867867867867868,17.41741741741742,28.04804804804805,344,1.0,1.0,1.0
5.7957957957957955,0.8928928928928929,67.56756756756756,26.516516516516518,154,1.0,1.0,1.0
1.6616616616616617,0.8898898898898899,14.814814814814815,5.495495495495495,788,1.0,1.0,1.0
7.297297297297297,0.05205205205205205,42.94294294294295,9.45945945945946,317,0.0,0.0,0.0
7.4774774774774775,0.7877877877877878,98.4984984984985,13.693693693693694,296,0.0,0.0,0.0
6.416416416416417,0.18518518518518517,12.012012012012013,27.62762762762763,135,1.0,1.0,1.0
9.83983983983984,0.2072072072072072,0.3003003003003003,19.12912912912913,784,0.0,0.0,0.0
2.5925925925925926,0.012012012012012012,46.94694694694695,15.285285285285285,876,1.0,1.0,1.0
5.105105105105105,0.5565565565565566,82.68268268268268,0.15015015015015015,623,0.0,0.0,0.0
9.03903903903904,0.5055055055055055,24.324324324324326,6.666666666666667,603,0.0,0.0,0.0
6.756756756756757,0.4874874874874875,46.44644644644645,12.582582582582582,453,0.0,0.0,0.0
0.8108108108108109,0.6156156156156156,61.46146146146147,0.18018018018018017,251,0.0,0.0,0.0
9.03903903903904,0.5605605605605606,28.42842842842843,19.03903903903904,644,0.0,0.0,0.0
5.7057057057057055,0.8398398398398398,84.58458458458459,6.366366366366366,51,0.0,0.0,0.0
1.8918918918918919,0.15115115115115116,5.605605605605606,20.06006006006006,358,1.0,1.0,1.0
0.37037037037037035,0.14814814814814814,87.4874874874875,0.990990990990991,684,0.0,0.0,0.0
5.915915915915916,0.8588588588588588,61.76176176176177,9.15915915915916,340,0.0,0.0,0.0
9.42942942942943,0.0890890890890891,5.005005005005005,3.3333333333333335,427,0.0,0.0,0.0
1.8218218218218218,0.16516516516516516,68.86886886886887,8.73873873873874,626,1.0,1.0,1.0
6.766766766766767,0.7087087087087087,71.67167167167167,18.28828828828829,587,0.0,0.0,0.0
8.068068068068069,0.5755755755755756,18.11811811811812,29.6996996996997,467,1.0,0.5,0.6666666666666666
7.677677677677678,0.5925925925925926,36.83683683683684,28.61861861861862,37,1.0,1.0,1.0
0.950950950950951,0.7867867867867868,30.630630630630634,9.90990990990991,378,1.0,1.0,1.0
9.1991991991992,0.3883883883883884,83.98398398398399,2.0720720720720722,777,0.0,0.0,0.0
4.374374374374375,0.8638638638638638,56.35635635635636,1.981981981981982,300,0.0,0.0,0.0
4.824824824824825,0.13713713713713713,12.412412412412413,21.35135135135135,881,1.0,1.0,1.0
2.8128128128128127,0.33733733733733734,53.953953953953956,12.702702702702702,538,1.0,1.0,1.0
2.1421421421421423,0.7127127127127127,21.421421421421424,18.7987987987988,60,1.0,1.0,1.0
1.1111111111111112,0.5855855855855856,74.77477477477478,19.33933933933934,542,1.0,1.0,1.0
0.8908908908908909,0.4954954954954955,74.17417417417418,21.17117117117117,620,1.0,1.0,1.0
9.56956956956957,0.8078078078078078,72.37237237237238,8.82882882882883,438,0.0,0.0,0.0
6.236236236236236,0.8688688688688688,32.432432432432435,7.957957957957958,539,0.0,0.0,0.0
5.885885885885886,0.6386386386386387,36.23623623623624,28.4984984984985,133,1.0,1.0,1.0
6.296296296296296,0.5765765765765766,50.850850850850854,15.975975975975976,747,0.0,0.0,0.0
6.476476476476477,0.5095095095095095,50.450450450450454,24.834834834834833,185,1.0,1.0,1.0
9.04904904904905,0.6246246246246246,23.823823823823826,21.77177177177177,298,0.0,0.0,0.0
1.981981981981982,0.001001001001001001,12.112112112112113,0.7207207207207207,477,0.0,0.0,0.0
6.406406406406406,0.8158158158158159,12.012012012012013,22.67267267267267,869,1.0,0.5,0.6666666666666666
2.1221221221221223,0.8188188188188188,63.06306306306307,12.732732732732732,424,1.0,1.0,1.0
0.46046046046046046,0.34134134134134136,35.83583583583584,17.207207207207208,826,1.0,1.0,1.0
6.526526526526527,0.2172172172172172,1.1011011011011012,19.66966966966967,207,1.0,1.0,1.0
7.067067067067067,0.2882882882882883,26.026026026026027,24.294294294294293,70,1.0,1.0,1.0
3.153153153153153,0.3073073073073073,51.851851851851855,16.906906906906908,332,1.0,1.0,1.0
7.857857857857858,0.006006006006006006,11.611611611611613,21.08108108108108,342,0.0,0.0,0.0
3.4934934934934936,0.40540540540540543,74.17417417417418,17.47747747747748,631,1.0,1.0,1.0
9.83983983983984,0.029029029029029027,85.28528528528528,5.375375375375375,199,0.0,0.0,0.0
3.3833833833833835,0.8538538538538538,34.63463463463464,28.34834834834835,689,1.0,1.0,1.0
4.904904904904905,0.938938938938939,48.54854854854855,24.504504504504503,37,1.0,1.0,1.0
6.616616616616617,0.13913913913913914,49.34934934934935,4.774774774774775,643,0.0,0.0,0.0
4.714714714714715,0.9139139139139139,88.58858858858859,16.486486486486488,918,1.0,1.0,1.0
3.4334334334334335,0.47347347347347346,80.28028028028028,25.015015015015013,424,1.0,1.0,1.0
9.50950950950951,0.7607607607607607,5.705705705705706,25.675675675675677,534,0.0,0.0,0.0
3.063063063063063,0.5785785785785785,74.27427427427428,20.84084084084084,324,1.0,1.0,1.0
5.685685685685685,0.5485485485485485,1.9019019019019021,6.396396396396396,592,0.0,0.0,0.0
7.017017017017017,0.33933933933933935,81.88188188188188,28.16816816816817,910,1.0,1.0,1.0
8.148148148148149,0.36236236236236236,6.706706706706707,29.78978978978979,153,1.0,1.0,1.0
2.8728728728728727,0.8608608608608609,3.1031031031031033,10.42042042042042,385,1.0,1.0,1.0
6.416416416416417,0.5475475475475475,86.2862862862863,5.075075075075075,585,0.0,0.0,0.0
6.206206206206206,0.3983983983983984,19.11911911911912,18.28828828828829,120,1.0,1.0,1.0
8.85885885885886,0.8018018018018018,76.97697697697699,9.45945945945946,723,0.0,0.0,0.0
