sigma,gauss_threshold,overlap_threshold,center_distance,pair_gap,number_samples,recall,precision,f1_score
33.733733733733736,0.7637637637637638,31.931931931931935,2.3023023023023024,29.57957957957958,777,0.0,0.0,0.0
15.965965965965967,0.6546546546546547,91.3913913913914,21.421421421421424,16.416416416416418,206,0.0,0.0,0.0
9.85985985985986,0.2932932932932933,28.32832832832833,54.55455455455456,16.316316316316318,792,1.0,1.0,1.0
22.572572572572575,0.6876876876876877,12.012012012012013,27.92792792792793,7.6076076076076085,162,0.0,0.0,0.0
14.014014014014014,0.11711711711711711,1.5015015015015016,98.1981981981982,31.881881881881885,574,1.0,1.0,1.0
26.326326326326328,0.1041041041041041,21.12112112112112,55.55555555555556,17.91791791791792,563,0.0,0.0,0.0
16.316316316316318,0.2772772772772773,14.414414414414415,96.5965965965966,36.08608608608609,824,1.0,1.0,1.0
14.514514514514515,0.5875875875875876,25.025025025025027,17.51751751751752,3.6036036036036037,319,0.0,0.0,0.0
31.381381381381384,0.9139139139139139,34.63463463463464,55.35535535535536,22.722722722722725,52,0.0,0.0,0.0
6.656656656656657,0.029029029029029027,48.24824824824825,92.4924924924925,34.58458458458459,52,1.0,1.0,1.0
5.405405405405406,0.3923923923923924,5.505505505505506,8.80880880880881,21.821821821821825,402,0.5,1.0,0.6666666666666666
9.15915915915916,0.7217217217217217,61.06106106106107,91.2912912912913,30.330330330330334,645,1.0,1.0,1.0
42.84284284284285,0.7067067067067067,71.67167167167167,45.64564564564565,31.581581581581585,365,0.0,0.0,0.0
15.965965965965967,0.34034034034034033,83.78378378378379,20.22022022022022,36.53653653653654,777,0.5,1.0,0.6666666666666666
34.334334334334336,0.8288288288288288,54.65465465465466,8.008008008008009,49.8998998998999,945,0.0,0.0,0.0
38.68868868868869,0.7827827827827828,47.64764764764765,58.15815815815816,6.706706706706707,96,0.0,0.0,0.0
41.64164164164164,0.8218218218218218,94.1941941941942,71.57157157157158,23.973973973973976,100,0.0,0.0,0.0
23.323323323323326,0.3173173173173173,70.07007007007007,65.96596596596596,36.38638638638639,785,0.5,1.0,0.6666666666666666
23.823823823823826,0.48148148148148145,23.723723723723726,97.0970970970971,11.461461461461463,148,1.0,1.0,1.0
44.094094094094096,0.9179179179179179,63.16316316316317,26.426426426426428,46.74674674674675,373,0.0,0.0,0.0
20.07007007007007,0.1871871871871872,71.67167167167167,93.993993993994,34.08408408408408,339,1.0,1.0,1.0
40.390390390390394,0.8818818818818819,90.3903903903904,33.233233233233236,23.223223223223226,500,0.0,0.0,0.0
1.5015015015015016,0.06606606606606606,48.64864864864865,11.511511511511513,17.96796796796797,491,1.0,1.0,1.0
23.623623623623626,0.8668668668668669,17.41741741741742,28.92892892892893,39.33933933933934,357,0.0,0.0,0.0
30.930930930930934,0.5885885885885885,13.013013013013014,52.052052052052055,5.255255255255255,416,0.0,0.0,0.0
41.891891891891895,0.7317317317317317,81.58158158158159,10.910910910910912,16.666666666666668,570,0.0,0.0,0.0
33.28328328328328,0.07207207207207207,81.18118118118119,30.930930930930934,27.27727727727728,473,0.0,0.0,0.0
20.52052052052052,0.6046046046046046,42.34234234234234,24.424424424424426,31.781781781781785,250,0.0,0.0,0.0
28.07807807807808,0.16216216216216217,99.7997997997998,49.34934934934935,19.66966966966967,68,0.0,0.0,0.0
17.41741741741742,0.2132132132132132,83.38338338338339,71.07107107107107,30.280280280280284,442,1.0,1.0,1.0
40.190190190190194,0.44544544544544545,58.05805805805806,80.68068068068068,17.51751751751752,558,0.0,0.0,0.0
35.53553553553554,0.24124124124124124,17.71771771771772,67.86786786786787,34.28428428428429,80,0.5,1.0,0.6666666666666666
37.88788788788789,0.953953953953954,72.87287287287288,58.75875875875876,42.84284284284285,499,0.0,0.0,0.0
5.855855855855856,0.6066066066066066,61.06106106106107,47.44744744744745,16.666666666666668,569,1.0,1.0,1.0
4.954954954954955,0.8418418418418419,45.54554554554555,18.01801801801802,15.765765765765767,979,1.0,1.0,1.0
20.77077077077077,0.07107107107107107,61.26126126126127,11.111111111111112,35.08508508508509,834,0.0,0.0,0.0
30.530530530530534,0.7897897897897898,83.98398398398399,38.83883883883884,16.766766766766768,507,0.0,0.0,0.0
33.033033033033036,0.6766766766766766,6.206206206206207,9.20920920920921,11.111111111111112,837,0.0,0.0,0.0
7.107107107107107,0.9089089089089089,59.45945945945946,92.4924924924925,38.68868868868869,652,1.0,1.0,1.0
41.491491491491495,0.0,77.57757757757759,15.015015015015017,33.833833833833836,153,0.0,0.0,0.0
23.173173173173176,0.5445445445445445,29.82982982982983,39.93993993993994,31.531531531531535,592,0.5,1.0,0.6666666666666666
22.872872872872875,0.20020020020020018,21.02102102102102,69.76976976976978,44.94494494494495,325,1.0,1.0,1.0
15.315315315315317,0.5835835835835835,81.38138138138139,93.5935935935936,34.78478478478479,312,1.0,1.0,1.0
47.04704704704705,0.965965965965966,95.995995995996,44.54454454454455,36.78678678678679,938,0.0,0.0,0.0
17.61761761761762,0.09109109109109109,59.65965965965966,0.8008008008008008,31.331331331331334,523,0.0,0.0,0.0
20.67067067067067,0.8678678678678678,13.013013013013014,87.2872872872873,15.065065065065067,64,1.0,1.0,1.0
18.91891891891892,0.9229229229229229,56.25625625625626,99.1991991991992,2.702702702702703,1,0.0,0.0,0.0
36.03603603603604,0.5735735735735735,84.08408408408408,36.73673673673674,5.605605605605606,882,0.0,0.0,0.0
14.414414414414415,0.8868868868868869,3.1031031031031033,24.024024024024026,22.122122122122125,720,0.5,1.0,0.6666666666666666
30.230230230230234,0.4034034034034034,64.06406406406407,32.532532532532535,36.43643643643644,392,0.0,0.0,0.0
20.77077077077077,0.39039039039039036,44.54454454454455,55.85585585585586,10.810810810810812,679,0.5,1.0,0.6666666666666666
8.85885885885886,0.48648648648648646,14.214214214214214,19.21921921921922,28.42842842842843,394,0.5,1.0,0.6666666666666666
43.193193193193196,0.9469469469469469,36.83683683683684,86.0860860860861,21.371371371371374,158,0.0,0.0,0.0
14.764764764764765,0.8938938938938938,68.66866866866867,12.812812812812814,6.856856856856857,12,0.0,0.0,0.0
3.6536536536536537,0.6636636636636637,1.6016016016016017,14.714714714714715,36.93693693693694,907,0.5,1.0,0.6666666666666666
24.924924924924927,0.6736736736736737,44.74474474474475,99.8998998998999,6.956956956956957,87,1.0,1.0,1.0
7.007007007007007,0.6576576576576576,82.58258258258259,42.54254254254254,44.04404404404405,467,1.0,1.0,1.0
45.7957957957958,0.8078078078078078,71.27127127127127,61.86186186186187,47.64764764764765,436,0.0,0.0,0.0
31.931931931931935,0.1841841841841842,46.54654654654655,52.152152152152155,21.721721721721725,566,0.0,0.0,0.0
41.991991991991995,0.46046046046046046,39.33933933933934,36.33633633633634,11.561561561561563,191,0.0,0.0,0.0
21.721721721721725,0.6196196196196196,0.7007007007007008,59.15915915915916,25.525525525525527,868,0.5,1.0,0.6666666666666666
37.43743743743744,0.24224224224224225,72.97297297297298,51.351351351351354,13.763763763763764,421,0.0,0.0,0.0
47.44744744744745,0.5595595595595596,59.05905905905906,37.53753753753754,1.7017017017017018,39,0.0,0.0,0.0
29.07907907907908,0.4944944944944945,72.17217217217218,37.73773773773774,5.755755755755756,595,0.0,0.0,0.0
24.674674674674677,0.984984984984985,70.77077077077078,8.108108108108109,7.257257257257257,748,0.0,0.0,0.0
37.43743743743744,0.5395395395395395,87.98798798798799,76.87687687687688,39.88988988988989,287,0.5,1.0,0.6666666666666666
23.823823823823826,0.5295295295295295,8.008008008008009,53.553553553553556,45.5955955955956,625,0.5,1.0,0.6666666666666666
4.504504504504505,0.25125125125125125,48.34834834834835,64.56456456456456,37.98798798798799,680,1.0,1.0,1.0
49.1991991991992,0.6846846846846847,7.907907907907909,70.07007007007007,32.432432432432435,553,0.0,0.0,0.0
40.890890890890894,0.5935935935935935,31.931931931931935,62.76276276276277,2.702702702702703,926,0.0,0.0,0.0
17.56756756756757,0.5475475475475475,79.77977977977979,1.1011011011011012,24.024024024024026,465,0.0,0.0,0.0
26.226226226226228,0.9279279279279279,48.04804804804805,58.75875875875876,37.58758758758759,340,0.5,1.0,0.6666666666666666
21.571571571571575,0.3613613613613614,98.3983983983984,81.78178178178179,15.065065065065067,297,1.0,1.0,1.0
8.558558558558559,0.036036036036036036,71.17117117117118,94.5945945945946,30.580580580580584,768,1.0,1.0,1.0
15.565565565565567,0.7447447447447447,80.38038038038039,57.75775775775776,13.313313313313314,63,1.0,1.0,1.0
32.232232232232235,0.4844844844844845,59.25925925925926,17.31731731731732,29.32932932932933,53,0.0,0.0,0.0
33.633633633633636,0.2982982982982983,82.88288288288288,75.57557557557558,31.981981981981985,28,0.5,1.0,0.6666666666666666
14.664664664664665,0.4964964964964965,8.408408408408409,12.912912912912914,25.875875875875877,79,0.5,1.0,0.6666666666666666
43.593593593593596,0.8028028028028028,28.42842842842843,25.825825825825827,6.756756756756757,631,0.0,0.0,0.0
14.364364364364365,0.28128128128128127,87.8878878878879,26.326326326326328,0.7007007007007008,760,0.0,0.0,0.0
5.705705705705706,0.6186186186186187,17.81781781781782,93.1931931931932,30.280280280280284,757,1.0,1.0,1.0
7.7077077077077085,0.6746746746746747,45.74574574574575,37.83783783783784,41.391391391391394,180,1.0,1.0,1.0
13.363363363363364,0.8018018018018018,71.77177177177178,24.124124124124126,24.824824824824827,186,0.5,1.0,0.6666666666666666
40.94094094094094,0.5405405405405406,88.2882882882883,3.3033033033033035,17.56756756756757,87,0.0,0.0,0.0
49.54954954954955,0.14814814814814814,60.96096096096097,95.6956956956957,42.092092092092095,158,0.0,0.0,0.0
42.892892892892895,0.5075075075075075,77.07707707707708,42.24224224224224,39.43943943943944,393,0.0,0.0,0.0
12.162162162162163,0.6766766766766766,45.04504504504505,74.37437437437438,32.632632632632635,172,1.0,1.0,1.0
10.760760760760762,0.5915915915915916,75.17517517517518,86.2862862862863,17.66766766766767,56,1.0,1.0,1.0
32.88288288288288,0.2702702702702703,77.37737737737739,83.98398398398399,5.9059059059059065,54,0.0,0.0,0.0
8.558558558558559,0.4754754754754755,40.84084084084084,48.74874874874875,15.415415415415417,488,1.0,1.0,1.0
38.23823823823824,0.9719719719719719,77.07707707707708,94.4944944944945,27.27727727727728,240,0.5,1.0,0.6666666666666666
19.41941941941942,0.6996996996996997,72.27227227227228,39.93993993993994,24.274274274274276,269,0.5,1.0,0.6666666666666666
7.407407407407407,0.5435435435435435,89.1891891891892,44.54454454454455,0.6006006006006006,296,1.0,1.0,1.0
47.4974974974975,0.8168168168168168,45.94594594594595,39.13913913913914,34.73473473473474,324,0.0,0.0,0.0
49.24924924924925,0.5425425425425425,69.96996996996998,97.8978978978979,2.1021021021021022,100,0.0,0.0,0.0
46.996996996997,0.5445445445445445,65.26526526526527,36.23623623623624,48.998998998999,865,0.0,0.0,0.0
22.122122122122125,0.6256256256256256,94.0940940940941,66.76676676676676,43.94394394394395,280,1.0,1.0,1.0
17.167167167167168,0.27627627627627627,27.32732732732733,82.18218218218219,5.005005005005005,262,1.0,1.0,1.0
33.533533533533536,0.5985985985985985,40.04004004004004,47.24724724724725,39.58958958958959,692,0.0,0.0,0.0
38.38838838838839,0.24724724724724725,75.17517517517518,68.86886886886887,30.130130130130134,789,0.0,0.0,0.0
9.95995995995996,0.5325325325325325,34.53453453453454,69.36936936936938,35.33533533533534,185,1.0,1.0,1.0
16.016016016016017,0.5605605605605606,1.001001001001001,68.86886886886887,0.4004004004004004,852,1.0,1.0,1.0
3.4534534534534536,0.012012012012012012,42.14214214214214,10.01001001001001,26.876876876876878,107,0.5,1.0,0.6666666666666666
35.08508508508509,0.45645645645645644,35.93593593593594,22.422422422422425,37.13713713713714,291,0.0,0.0,0.0
12.862862862862864,0.1971971971971972,3.4034034034034035,2.4024024024024024,31.731731731731735,95,0.5,1.0,0.6666666666666666
2.902902902902903,0.9619619619619619,60.86086086086087,67.26726726726727,45.7957957957958,856,1.0,1.0,1.0
11.111111111111112,0.973973973973974,61.36136136136137,65.36536536536536,6.206206206206207,726,1.0,1.0,1.0
49.04904904904905,0.12212212212212212,8.80880880880881,87.6876876876877,30.980980980980984,134,0.0,0.0,0.0
19.21921921921922,0.6726726726726726,78.27827827827828,92.1921921921922,33.18318318318318,580,1.0,1.0,1.0
41.14114114114114,0.990990990990991,18.91891891891892,91.7917917917918,5.655655655655656,713,0.0,0.0,0.0
9.40940940940941,0.25925925925925924,30.130130130130134,47.84784784784785,33.833833833833836,959,1.0,1.0,1.0
3.8538538538538543,0.6546546546546547,46.44644644644645,94.4944944944945,14.164164164164164,788,1.0,1.0,1.0
21.871871871871875,0.7087087087087087,92.5925925925926,68.36836836836838,39.43943943943944,789,0.5,1.0,0.6666666666666666
16.566566566566568,0.26326326326326327,16.516516516516518,79.97997997997999,3.753753753753754,284,1.0,1.0,1.0
39.78978978978979,0.06306306306306306,39.13913913913914,39.73973973973974,17.017017017017018,62,0.0,0.0,0.0
13.213213213213214,0.978978978978979,83.28328328328328,27.127127127127128,9.10910910910911,452,0.0,0.0,0.0
3.5535535535535536,0.5035035035035035,95.0950950950951,20.52052052052052,31.231231231231234,403,1.0,1.0,1.0
9.10910910910911,0.6606606606606606,50.350350350350354,11.111111111111112,7.357357357357357,554,0.0,0.0,0.0
39.38938938938939,0.44144144144144143,22.322322322322325,62.86286286286287,32.932932932932935,109,0.5,1.0,0.6666666666666666
46.74674674674675,0.45245245245245247,73.27327327327328,26.526526526526528,5.255255255255255,36,0.0,0.0,0.0
3.7037037037037037,0.07207207207207207,58.55855855855856,74.57457457457458,12.812812812812814,796,1.0,1.0,1.0
22.822822822822825,0.01901901901901902,91.8918918918919,50.950950950950954,7.6076076076076085,669,0.0,0.0,0.0
32.78278278278278,0.0,95.5955955955956,3.8038038038038042,34.034034034034036,400,0.0,0.0,0.0
13.613613613613614,0.15515515515515516,71.67167167167167,33.733733733733736,46.34634634634635,401,0.5,1.0,0.6666666666666666
29.42942942942943,0.003003003003003003,52.752752752752755,72.47247247247248,48.14814814814815,790,0.5,0.5,0.5
25.125125125125127,0.4894894894894895,44.64464464464465,41.34134134134134,43.24324324324325,746,0.5,1.0,0.6666666666666666
39.98998998998999,0.8318318318318318,80.48048048048048,7.107107107107107,27.67767767767768,232,0.0,0.0,0.0
0.15015015015015015,0.3933933933933934,97.7977977977978,70.57057057057058,41.891891891891895,799,1.0,1.0,1.0
24.674674674674677,0.12412412412412413,58.05805805805806,54.85485485485486,47.8978978978979,368,0.5,1.0,0.6666666666666666
17.067067067067068,0.6986986986986987,31.031031031031034,41.04104104104104,2.802802802802803,648,0.0,0.0,0.0
49.0990990990991,0.6626626626626626,9.20920920920921,37.43743743743744,27.37737737737738,874,0.0,0.0,0.0
49.1991991991992,0.3483483483483483,8.208208208208209,86.18618618618619,23.523523523523526,779,0.0,0.0,0.0
39.23923923923924,0.2962962962962963,66.36636636636636,20.72072072072072,9.00900900900901,568,0.0,0.0,0.0
2.002002002002002,0.990990990990991,39.33933933933934,67.66766766766767,9.75975975975976,307,1.0,1.0,1.0
35.63563563563564,0.3993993993993994,91.7917917917918,10.910910910910912,32.28228228228228,706,0.0,0.0,0.0
18.36836836836837,0.4984984984984985,8.608608608608609,90.6906906906907,32.38238238238238,449,1.0,1.0,1.0
37.63763763763764,0.1941941941941942,14.314314314314315,3.6036036036036037,9.85985985985986,26,0.0,0.0,0.0
36.88688688688689,0.6076076076076076,24.424424424424426,50.050050050050054,19.91991991991992,65,0.0,0.0,0.0
40.590590590590594,0.5535535535535535,65.86586586586587,31.531531531531535,25.575575575575577,547,0.0,0.0,0.0
49.44944944944945,0.8548548548548548,83.18318318318319,46.04604604604605,49.4994994994995,17,0.0,0.0,0.0
1.8518518518518519,0.34734734734734735,5.705705705705706,34.53453453453454,40.34034034034034,739,1.0,1.0,1.0
2.1521521521521523,0.41541541541541543,12.112112112112113,21.621621621621625,41.34134134134134,670,1.0,1.0,1.0
34.18418418418419,0.5355355355355356,46.94694694694695,96.2962962962963,34.73473473473474,892,1.0,0.6666666666666666,0.8
44.7947947947948,0.5495495495495496,15.215215215215217,75.87587587587588,29.67967967967968,239,0.0,0.0,0.0
47.3973973973974,0.07307307307307308,3.7037037037037037,75.37537537537538,7.207207207207207,501,0.0,0.0,0.0
33.48348348348348,0.01901901901901902,48.24824824824825,92.8928928928929,47.04704704704705,634,0.5,1.0,0.6666666666666666
2.3023023023023024,0.24824824824824826,71.87187187187187,66.46646646646647,6.656656656656657,15,1.0,1.0,1.0
8.80880880880881,0.6476476476476476,5.105105105105105,92.6926926926927,15.715715715715717,841,1.0,1.0,1.0
40.64064064064064,0.0990990990990991,46.74674674674675,62.56256256256257,8.70870870870871,856,0.0,0.0,0.0
30.280280280280284,0.06506506506506507,83.78378378378379,83.78378378378379,5.405405405405406,117,0.0,0.0,0.0
25.475475475475477,0.6096096096096096,81.88188188188188,63.06306306306307,11.261261261261263,65,0.0,0.0,0.0
41.191191191191194,0.2072072072072072,43.64364364364365,34.53453453453454,41.54154154154154,856,0.0,0.0,0.0
37.78778778778779,0.6946946946946947,41.14114114114114,33.233233233233236,6.156156156156157,1000,0.0,0.0,0.0
35.03503503503504,0.5895895895895896,55.85585585585586,14.014014014014014,16.466466466466468,857,0.0,0.0,0.0
49.3993993993994,0.8128128128128128,21.821821821821825,78.27827827827828,2.3023023023023024,608,0.0,0.0,0.0
8.85885885885886,0.3433433433433433,6.406406406406407,12.312312312312313,14.014014014014014,145,0.0,0.0,0.0
38.78878878878879,0.42542542542542544,17.217217217217218,71.37137137137138,18.91891891891892,567,0.0,0.0,0.0
8.408408408408409,0.4494494494494494,24.924924924924927,94.7947947947948,29.77977977977978,42,1.0,1.0,1.0
6.806806806806807,0.1021021021021021,81.08108108108108,86.78678678678679,32.38238238238238,628,1.0,1.0,1.0
19.26926926926927,0.7967967967967968,16.116116116116117,1.6016016016016017,45.04504504504505,499,0.0,0.0,0.0
4.104104104104104,0.006006006006006006,0.7007007007007008,18.31831831831832,47.44744744744745,92,0.5,1.0,0.6666666666666666
36.18618618618619,0.6676676676676676,60.76076076076077,90.8908908908909,14.514514514514515,427,0.5,1.0,0.6666666666666666
35.53553553553554,0.8268268268268268,81.18118118118119,79.17917917917919,24.374374374374376,709,0.0,0.0,0.0
6.456456456456457,0.2112112112112112,14.614614614614615,65.56556556556556,13.863863863863864,536,1.0,1.0,1.0
23.073073073073076,0.4214214214214214,24.424424424424426,96.0960960960961,8.90890890890891,626,1.0,1.0,1.0
35.43543543543544,0.03803803803803804,61.06106106106107,18.41841841841842,36.73673673673674,512,0.0,0.0,0.0
31.331331331331334,0.973973973973974,9.00900900900901,64.26426426426427,42.34234234234234,802,0.5,1.0,0.6666666666666666
15.415415415415417,0.3563563563563564,42.84284284284285,0.4004004004004004,28.57857857857858,242,0.0,0.0,0.0
9.80980980980981,0.12012012012012012,54.254254254254256,9.70970970970971,31.681681681681685,371,0.5,1.0,0.6666666666666666
44.194194194194196,0.7797797797797797,55.25525525525526,51.951951951951955,11.211211211211213,476,0.0,0.0,0.0
39.43943943943944,0.6416416416416416,67.56756756756756,21.32132132132132,14.164164164164164,55,0.0,0.0,0.0
9.90990990990991,0.11511511511511512,81.58158158158159,15.215215215215217,35.08508508508509,865,0.5,1.0,0.6666666666666666
49.5995995995996,0.933933933933934,48.54854854854855,50.950950950950954,9.00900900900901,164,0.0,0.0,0.0
34.334334334334336,0.944944944944945,4.404404404404405,5.505505505505506,33.033033033033036,373,0.0,0.0,0.0
14.564564564564565,0.21421421421421422,44.54454454454455,25.725725725725727,17.117117117117118,632,0.5,0.5,0.5
41.24124124124124,0.9119119119119119,77.67767767767768,46.44644644644645,2.2022022022022023,107,0.0,0.0,0.0
37.93793793793794,0.05305305305305305,94.7947947947948,55.05505505505506,9.00900900900901,162,0.0,0.0,0.0
40.24024024024024,0.029029029029029027,49.64964964964965,52.752752752752755,5.9059059059059065,73,0.0,0.0,0.0
45.84584584584585,0.24024024024024024,73.87387387387388,45.54554554554555,30.330330330330334,594,0.0,0.0,0.0
16.666666666666668,0.4294294294294294,20.32032032032032,76.57657657657658,34.68468468468469,920,1.0,1.0,1.0
16.666666666666668,0.23523523523523523,79.77977977977979,11.211211211211213,16.666666666666668,234,0.0,0.0,0.0
5.005005005005005,0.24224224224224225,75.57557557557558,42.24224224224224,44.54454454454455,205,1.0,1.0,1.0
19.21921921921922,0.9129129129129129,22.522522522522525,7.507507507507508,24.124124124124126,600,0.0,0.0,0.0
24.824824824824827,0.055055055055055056,91.1911911911912,44.64464464464465,7.407407407407407,222,0.0,0.0,0.0
47.54754754754755,0.6246246246246246,46.54654654654655,18.21821821821822,19.81981981981982,383,0.0,0.0,0.0
6.956956956956957,0.46846846846846846,73.77377377377378,19.81981981981982,32.38238238238238,368,0.5,1.0,0.6666666666666666
49.94994994994995,0.27627627627627627,20.72072072072072,34.334334334334336,6.506506506506507,33,0.0,0.0,0.0
35.43543543543544,0.5825825825825826,6.106106106106107,28.72872872872873,6.956956956956957,114,0.0,0.0,0.0
43.64364364364365,0.47647647647647645,46.94694694694695,42.84284284284285,8.75875875875876,779,0.0,0.0,0.0
17.56756756756757,0.22522522522522523,90.7907907907908,30.230230230230234,30.930930930930934,161,0.5,1.0,0.6666666666666666
40.44044044044044,0.8138138138138138,65.36536536536536,97.5975975975976,31.331331331331334,928,0.5,0.3333333333333333,0.4
8.70870870870871,0.5915915915915916,99.3993993993994,56.65665665665666,43.793793793793796,236,1.0,1.0,1.0
4.404404404404405,0.4214214214214214,87.78778778778779,53.453453453453456,25.025025025025027,883,1.0,1.0,1.0
11.061061061061062,0.6056056056056056,48.44844844844845,85.78578578578579,23.673673673673676,286,1.0,1.0,1.0
0.7007007007007008,0.7477477477477478,43.84384384384385,75.37537537537538,44.6946946946947,253,1.0,1.0,1.0
12.662662662662663,0.3353353353353353,44.44444444444445,59.35935935935936,11.361361361361363,914,1.0,1.0,1.0
47.4974974974975,0.6056056056056056,96.8968968968969,15.215215215215217,46.7967967967968,588,0.0,0.0,0.0
45.995995995996,0.005005005005005005,42.74274274274275,4.504504504504505,2.052052052052052,482,0.0,0.0,0.0
37.58758758758759,0.7877877877877878,51.651651651651655,3.4034034034034035,21.771771771771775,544,0.0,0.0,0.0
20.17017017017017,0.4904904904904905,82.98298298298299,81.78178178178179,35.68568568568569,842,1.0,1.0,1.0
5.005005005005005,0.46346346346346345,50.750750750750754,24.624624624624627,4.2542542542542545,572,1.0,1.0,1.0
38.58858858858859,0.012012012012012012,70.97097097097098,74.97497497497498,20.82082082082082,973,0.0,0.0,0.0
11.161161161161163,0.13513513513513514,36.73673673673674,30.230230230230234,12.212212212212213,664,0.5,0.5,0.5
4.604604604604605,0.016016016016016016,49.14914914914915,68.56856856856858,15.615615615615617,166,1.0,1.0,1.0
36.03603603603604,0.47047047047047047,87.8878878878879,58.45845845845846,38.28828828828829,598,0.0,0.0,0.0
1.2012012012012012,1.0,46.54654654654655,47.44744744744745,39.53953953953954,142,1.0,1.0,1.0
44.7947947947948,0.7207207207207207,41.54154154154154,18.91891891891892,40.44044044044044,893,0.0,0.0,0.0
18.96896896896897,0.6416416416416416,47.54754754754755,72.07207207207207,32.432432432432435,2,0.0,0.0,0.0
44.094094094094096,0.6426426426426426,7.207207207207207,39.43943943943944,45.74574574574575,708,0.0,0.0,0.0
17.017017017017018,0.5435435435435435,3.3033033033033035,30.330330330330334,21.821821821821825,771,0.5,1.0,0.6666666666666666
13.813813813813814,0.7147147147147147,96.8968968968969,62.76276276276277,27.77777777777778,590,1.0,1.0,1.0
40.690690690690694,0.2122122122122122,80.68068068068068,70.17017017017018,4.104104104104104,636,0.0,0.0,0.0
45.0950950950951,0.3433433433433433,75.37537537537538,95.4954954954955,2.802802802802803,528,0.0,0.0,0.0
48.44844844844845,0.9319319319319319,69.06906906906907,37.23723723723724,45.4954954954955,53,0.0,0.0,0.0
5.655655655655656,0.3923923923923924,37.43743743743744,47.64764764764765,31.681681681681685,42,1.0,1.0,1.0
18.71871871871872,0.37537537537537535,17.91791791791792,66.36636636636636,28.62862862862863,722,1.0,1.0,1.0
3.4034034034034035,0.5745745745745746,72.67267267267268,79.27927927927928,10.46046046046046,142,1.0,1.0,1.0
17.117117117117118,0.24424424424424424,55.25525525525526,11.611611611611613,33.233233233233236,490,0.0,0.0,0.0
37.78778778778779,0.9619619619619619,77.07707707707708,59.45945945945946,44.64464464464465,983,0.0,0.0,0.0
35.98598598598599,0.21421421421421422,77.17717717717719,76.27627627627628,38.98898898898899,231,0.5,1.0,0.6666666666666666
16.416416416416418,0.3613613613613614,91.991991991992,27.32732732732733,25.775775775775777,697,0.5,1.0,0.6666666666666666
21.671671671671675,0.2832832832832833,5.505505505505506,6.406406406406407,19.06906906906907,354,0.0,0.0,0.0
23.173173173173176,0.4974974974974975,51.351351351351354,53.953953953953956,42.492492492492495,126,0.5,1.0,0.6666666666666666
24.074074074074076,0.7267267267267267,54.454454454454456,69.46946946946947,42.292292292292295,546,0.5,1.0,0.6666666666666666
46.0960960960961,0.29929929929929927,46.24624624624625,63.56356356356357,18.81881881881882,820,0.0,0.0,0.0
34.48448448448449,0.968968968968969,70.97097097097098,82.88288288288288,48.1981981981982,905,0.5,1.0,0.6666666666666666
3.3533533533533535,0.1921921921921922,91.3913913913914,90.5905905905906,23.423423423423426,90,1.0,1.0,1.0
4.104104104104104,0.40040040040040037,91.991991991992,18.31831831831832,14.764764764764765,982,1.0,1.0,1.0
48.998998998999,0.07807807807807808,11.111111111111112,16.816816816816818,14.114114114114114,115,0.0,0.0,0.0
35.68568568568569,0.15115115115115116,50.850850850850854,15.415415415415417,44.7947947947948,210,0.0,0.0,0.0
26.676676676676678,0.974974974974975,64.26426426426427,2.3023023023023024,15.015015015015017,427,0.0,0.0,0.0
49.64964964964965,0.6986986986986987,55.45545545545546,95.4954954954955,6.756756756756757,486,0.0,0.0,0.0
17.76776776776777,0.43043043043043044,45.44544544544545,75.57557557557558,33.033033033033036,22,1.0,1.0,1.0
14.914914914914915,0.1931931931931932,6.406406406406407,2.2022022022022023,44.64464464464465,822,0.5,0.5,0.5
11.861861861861863,0.8548548548548548,97.0970970970971,53.253253253253256,33.033033033033036,344,1.0,1.0,1.0
21.07107107107107,0.5925925925925926,35.13513513513514,67.16716716716716,33.08308308308308,806,1.0,1.0,1.0
16.716716716716718,0.4974974974974975,60.76076076076077,68.16816816816817,35.68568568568569,543,1.0,1.0,1.0
43.14314314314315,0.5615615615615616,45.54554554554555,46.84684684684685,15.565565565565567,581,0.0,0.0,0.0
6.756756756756757,0.91991991991992,80.88088088088088,31.331331331331334,8.75875875875876,809,1.0,0.6666666666666666,0.8
13.313313313313314,0.23223223223223222,49.54954954954955,38.03803803803804,49.74974974974975,296,0.5,1.0,0.6666666666666666
39.43943943943944,0.8658658658658659,4.804804804804805,15.115115115115117,18.06806806806807,292,0.0,0.0,0.0
23.323323323323326,0.97997997997998,17.017017017017018,63.36336336336337,47.34734734734735,165,0.5,1.0,0.6666666666666666
36.43643643643644,0.5485485485485485,29.22922922922923,18.61861861861862,49.84984984984985,180,0.0,0.0,0.0
42.992992992992995,0.7257257257257257,70.97097097097098,92.6926926926927,34.134134134134136,814,0.0,0.0,0.0
7.857857857857859,0.16516516516516516,24.324324324324326,11.911911911911913,2.1021021021021022,325,0.0,0.0,0.0
29.42942942942943,0.12912912912912913,45.14514514514515,26.626626626626628,18.91891891891892,189,0.0,0.0,0.0
10.51051051051051,0.5755755755755756,72.47247247247248,3.5035035035035036,34.08408408408408,325,0.5,1.0,0.6666666666666666
17.61761761761762,0.15115115115115116,38.13813813813814,45.94594594594595,27.62762762762763,999,0.5,1.0,0.6666666666666666
8.308308308308309,0.5465465465465466,30.830830830830834,12.412412412412413,47.14714714714715,26,0.5,1.0,0.6666666666666666
