sigma,gauss_threshold,overlap_threshold,center_distance,number_samples,recall,precision,f1_score
6.146146146146146,0.8248248248248248,12.312312312312313,24.474474474474473,73,1.0,1.0,1.0
8.018018018018019,0.04204204204204204,35.53553553553554,16.366366366366368,55,0.0,0.0,0.0
6.776776776776777,0.3793793793793794,7.007007007007007,15.555555555555555,83,0.0,0.0,0.0
3.4934934934934936,0.012012012012012012,86.98698698698699,12.912912912912914,63,1.0,1.0,1.0
1.0810810810810811,0.44344344344344344,98.3983983983984,11.11111111111111,82,1.0,1.0,1.0
9.12912912912913,0.8488488488488488,47.04704704704705,21.74174174174174,20,0.0,0.0,0.0
4.454454454454455,0.18018018018018017,75.17517517517518,16.036036036036037,84,1.0,1.0,1.0
2.7627627627627627,0.6306306306306306,82.78278278278279,28.25825825825826,69,1.0,1.0,1.0
7.937937937937938,0.4954954954954955,47.64764764764765,13.393393393393394,94,0.0,0.0,0.0
6.066066066066066,0.27427427427427425,33.033033033033036,26.186186186186188,32,1.0,1.0,1.0
8.508508508508509,0.9579579579579579,8.80880880880881,8.558558558558559,58,0.0,0.0,0.0
2.4924924924924925,0.7687687687687688,47.54754754754755,17.50750750750751,79,1.0,1.0,1.0
6.846846846846847,0.3883883883883884,34.434434434434436,0.8708708708708709,64,0.0,0.0,0.0
8.71871871871872,0.33233233233233234,18.61861861861862,14.984984984984985,28,0.0,0.0,0.0
3.6336336336336337,0.8168168168168168,26.426426426426428,10.45045045045045,36,0.0,0.0,0.0
9.01901901901902,0.6106106106106106,71.87187187187187,27.057057057057058,36,1.0,1.0,1.0
5.6956956956956954,0.01001001001001001,52.952952952952955,29.12912912912913,25,1.0,1.0,1.0
0.8708708708708709,0.24724724724724725,73.77377377377378,12.492492492492492,63,1.0,1.0,1.0
5.685685685685685,0.7767767767767768,24.624624624624627,21.23123123123123,61,1.0,1.0,1.0
6.616616616616617,0.7287287287287287,50.250250250250254,13.753753753753754,3,0.0,0.0,0.0
0.950950950950951,0.3013013013013013,22.622622622622625,12.432432432432432,89,1.0,1.0,1.0
2.4924924924924925,0.3133133133133133,67.96796796796797,17.86786786786787,48,1.0,1.0,1.0
4.844844844844845,0.5665665665665666,54.354354354354356,10.57057057057057,55,0.0,0.0,0.0
7.637637637637638,0.5635635635635635,33.833833833833836,10.81081081081081,90,0.0,0.0,0.0
4.644644644644645,0.2772772772772773,31.331331331331334,7.717717717717718,30,0.0,0.0,0.0
1.2312312312312312,0.7387387387387387,19.71971971971972,9.6996996996997,16,1.0,1.0,1.0
7.607607607607608,0.5485485485485485,97.3973973973974,23.423423423423422,89,1.0,1.0,1.0
1.8918918918918919,0.1961961961961962,22.122122122122125,22.7027027027027,62,1.0,1.0,1.0
2.8328328328328327,0.7417417417417418,60.36036036036037,23.363363363363362,68,1.0,1.0,1.0
6.116116116116116,0.28928928928928926,10.21021021021021,25.585585585585584,25,1.0,1.0,1.0
3.033033033033033,0.23223223223223222,36.93693693693694,5.495495495495495,39,0.0,0.0,0.0
0.14014014014014015,0.7257257257257257,54.65465465465466,3.873873873873874,36,1.0,1.0,1.0
0.46046046046046046,0.997997997997998,5.505505505505506,16.996996996996998,38,1.0,1.0,1.0
7.147147147147147,0.9669669669669669,12.912912912912914,19.60960960960961,97,0.0,0.0,0.0
5.025025025025025,0.10510510510510511,89.3893893893894,0.36036036036036034,74,0.0,0.0,0.0
2.9129129129129128,0.4804804804804805,49.04904904904905,13.543543543543544,44,1.0,1.0,1.0
1.8818818818818819,0.988988988988989,5.205205205205205,7.747747747747748,62,1.0,1.0,1.0
1.1611611611611612,0.8418418418418419,6.606606606606607,12.312312312312311,63,1.0,1.0,1.0
0.7507507507507507,0.5905905905905906,64.46446446446447,21.08108108108108,7,0.0,0.0,0.0
1.5515515515515514,0.15215215215215216,83.08308308308308,17.2972972972973,39,1.0,1.0,1.0
0.8708708708708709,0.25425425425425424,12.112112112112113,17.147147147147148,98,1.0,1.0,1.0
4.2642642642642645,0.6206206206206206,61.06106106106107,24.294294294294293,80,1.0,1.0,1.0
2.3123123123123124,0.7947947947947948,53.553553553553556,11.681681681681681,58,1.0,1.0,1.0
9.30930930930931,0.45345345345345345,30.430430430430434,26.426426426426428,76,1.0,1.0,1.0
4.394394394394395,0.3123123123123123,58.25825825825826,19.06906906906907,8,0.0,0.0,0.0
6.246246246246246,0.983983983983984,75.77577577577578,3.033033033033033,98,0.0,0.0,0.0
2.1221221221221223,0.6406406406406406,21.621621621621625,8.108108108108109,85,1.0,1.0,1.0
0.8308308308308309,0.16016016016016016,24.524524524524526,5.315315315315315,71,1.0,1.0,1.0
0.7607607607607607,0.16016016016016016,0.2002002002002002,12.552552552552552,58,1.0,1.0,1.0
7.057057057057057,0.6086086086086087,48.14814814814815,8.94894894894895,5,0.0,0.0,0.0
2.3723723723723724,0.2952952952952953,72.37237237237238,8.67867867867868,90,1.0,1.0,1.0
8.80880880880881,0.46446446446446443,7.207207207207207,21.11111111111111,30,0.0,0.0,0.0
